id_job,date_join,salary,last_por_hike,id_employee
1607,1999-09-13,51426,29,818168
1608,1999-01-05,128539,0,693102
1609,2012-05-15,126724,9,482308
1610,2013-04-03,73604,28,150441
1611,2013-04-07,118657,23,649895
1612,2017-02-18,76418,25,139977
1613,2001-05-24,194376,16,204398
1614,2009-09-21,176782,16,796022
1615,2016-08-12,50727,13,388716
1616,2008-10-03,75403,12,563487
1617,2016-11-07,51833,9,236169
1618,2002-04-10,121168,4,571584
1619,2015-01-19,107295,2,782733
1620,1991-10-24,116521,8,441549
1621,2006-05-18,136019,14,310533
1622,2012-10-27,85991,17,556175
1623,2010-09-21,80674,8,428137
1624,2017-01-28,152828,17,263367
1625,2009-10-10,197765,6,348768
1626,1989-09-24,68763,16,374848
1627,1993-02-08,148337,26,505320
1628,2001-10-05,101910,14,765541
1629,2001-08-30,94306,18,418852
1630,2009-09-14,67772,10,990332
1631,1997-05-27,165410,4,848322
1632,2016-12-06,48388,0,501510
1633,2016-12-25,141785,2,916024
1634,2008-08-05,144593,19,605805
1635,2015-08-23,117175,2,680938
1636,2016-01-05,166413,1,744332
1637,1984-10-28,67751,23,298886
1638,1992-05-01,46577,20,567677
1639,2005-04-27,131572,30,463942
1640,2005-05-11,42164,15,833905
1641,2011-07-14,83659,9,158858
1642,2017-04-01,149361,21,823918
1643,2016-08-08,51698,7,408977
1644,2013-12-14,116357,29,857522
1645,2013-08-23,77370,16,734056
1646,2015-09-16,199360,15,937951
1647,2002-03-24,168305,14,992444
1648,2011-02-14,126735,11,997096
1649,2015-11-06,125653,4,200967
1650,2015-12-31,176271,13,435871
1651,2014-12-25,72298,25,136054
1652,1985-07-19,150572,3,209712
1653,2002-10-30,86680,17,410558
1654,2010-06-23,75572,12,264781
1655,2008-11-27,107246,18,387387
1656,2016-04-25,87176,7,463741
1657,2011-08-18,192532,7,402162
1658,2008-05-02,51024,10,917791
1659,1999-10-11,141866,28,322671
1660,1992-04-08,140385,29,530503
1661,2016-04-09,81695,3,806258
1662,1999-08-25,117168,27,781240
1663,1996-09-25,142537,2,393998
1664,2016-11-29,61067,13,664828
1665,2011-06-03,111562,6,469472
1666,2006-04-08,51824,6,926364
1667,1995-03-29,145792,17,998777
1668,2016-06-20,189624,25,396718
1669,2002-10-17,150932,20,412909
1670,2017-04-15,138600,4,345402
1671,2007-06-23,110819,27,771391
1672,1999-10-04,138486,15,989682
1673,2011-09-25,172509,29,901596
1674,2010-01-04,189377,21,298828
1675,2011-03-14,131966,9,430429
1676,2015-01-28,74617,16,121290
1677,1980-04-23,85404,9,513931
1678,2015-02-26,46821,14,884784
1679,2015-03-27,51233,25,625902
1680,2010-11-12,122011,18,119290
1681,2015-09-05,87637,11,766677
1682,2005-06-07,126881,23,497423
1683,1998-06-15,70779,22,897578
1684,1999-12-19,124193,26,419933
1685,2015-09-01,98630,7,295522
1686,2012-03-10,81285,19,840792
1687,2017-10-01,125419,28,633313
1688,1999-03-10,86719,6,915199
1689,2009-08-31,191714,19,813411
1690,2016-01-27,60043,7,609389
1691,2008-07-01,95122,28,249614
1692,2009-06-13,179680,29,188911
1693,2015-10-07,106623,10,846658
1694,2003-04-28,93945,17,946498
1695,2002-05-19,57516,27,816628
1696,1995-04-17,140191,12,197287
1697,2016-06-03,82003,28,359943
1698,2009-09-23,157065,7,458076
1699,2006-02-21,100386,0,349818
1700,2017-02-19,154905,0,505050
1701,2015-06-07,127901,19,270203
1702,2000-01-30,109254,22,226643
1703,2000-05-08,174169,27,990516
1704,1992-04-06,182503,17,743766
1705,1988-06-27,138272,21,404968
1706,2007-04-06,158649,21,158503
1707,2013-09-19,144460,18,408696
1708,2010-02-06,116197,20,625727
1709,2015-08-23,43477,22,349578
1710,2006-01-09,84165,21,886522
1711,1996-09-01,44513,20,316869
1712,1996-05-22,146232,20,180069
1713,2009-09-20,162785,12,516631
1714,2017-04-05,98000,28,561796
1715,2002-08-02,47736,11,983971
1716,2015-01-26,42383,15,211099
1717,2001-09-29,156869,14,770981
1718,2017-05-23,148131,17,756429
1719,2017-03-25,160193,11,415915
1720,2015-04-19,76458,30,312187
1721,2014-07-12,100308,25,165850
1722,1998-11-29,60819,1,144086
1723,2016-07-26,113105,14,869482
1724,2012-03-26,64794,14,657433
1725,2002-09-11,154091,6,456720
1726,2008-10-01,43105,19,847216
1727,1999-09-14,95348,24,477322
1728,2000-05-16,50759,14,459998
1729,2007-05-06,118108,19,948547
1730,2010-05-29,105312,14,784277
1731,2011-03-11,85956,1,206286
1732,2014-08-28,67256,19,208218
1733,2017-05-21,143659,17,676326
1734,2016-04-05,163542,19,461400
1735,1994-12-25,186619,2,371316
1736,2005-05-11,99214,6,568380
1737,1992-08-16,45948,29,807863
1738,2011-04-29,182180,14,208499
1739,2009-01-28,194181,25,927110
1740,2016-08-18,86097,11,620833
1741,2003-06-15,96589,22,157665
1742,2015-02-06,196392,13,304275
1743,1988-11-17,173146,4,204234
1744,2003-09-25,124399,2,762767
1745,2012-05-13,96097,20,700830
1746,2012-03-12,54626,21,434547
1747,2016-09-13,108170,14,978568
1748,2012-10-27,70145,2,499878
1749,2000-09-12,86396,2,864712
1750,2014-05-29,161110,15,261693
1751,2001-06-29,76569,3,762969
1752,2016-02-07,141393,4,904705
1753,2003-09-03,143318,6,598368
1754,2015-05-14,178354,15,216326
1755,1989-07-02,140814,7,987830
1756,2014-07-04,120730,18,186067
1757,2002-07-14,49097,18,441998
1758,2000-04-22,169649,11,733394
1759,2004-12-01,121031,27,403857
1760,1997-03-25,197775,3,147404
1761,2017-07-18,124877,24,818618
1762,2016-03-23,181567,21,821632
1763,2006-05-27,47502,10,262623
1764,1994-11-18,91677,21,422887
1765,2004-04-07,183207,11,659055
1766,2001-05-20,186462,4,410783
1767,2006-05-02,173171,21,830458
1768,2010-11-15,133621,30,935745
1769,2017-07-17,120540,1,693614
1770,1981-07-26,64968,25,254372
1771,2004-06-03,66128,17,791227
1772,2010-07-23,149318,20,134384
1773,2017-04-27,69740,6,743747
1774,2003-09-21,108502,30,276933
1775,2013-04-01,142129,12,426885
1776,2016-03-15,141511,11,561827
1777,2008-07-18,112573,17,791496
1778,2013-10-03,121760,25,810118
1779,2016-03-23,197081,20,575812
1780,1998-07-15,52477,19,425160
1781,1998-01-27,192214,1,493383
1782,2007-03-18,165222,21,495473
1783,2012-01-12,59546,9,924477
1784,1999-10-11,46522,4,498307
1785,1995-03-12,65741,5,694296
1786,2003-11-25,57646,13,631665
1787,2015-12-18,123249,27,299105
1788,1980-10-23,192486,9,580369
1789,2010-03-15,96642,12,719161
1790,2014-08-18,198576,2,855032
1791,1994-02-24,159565,11,735124
1792,2015-05-09,186235,28,620618
1793,2011-04-27,167311,23,331268
1794,2011-12-26,190830,21,375698
1795,1995-10-27,90026,18,213274
1796,2015-05-20,73169,8,287947
1797,2012-08-31,71543,29,135056
1798,2010-03-29,63014,17,324793
1799,2011-04-06,158824,24,729053
1800,2011-02-03,50723,11,540307
1801,2014-04-24,107046,15,423331
1802,2014-09-17,92014,16,990566
1803,2002-11-13,185303,16,584380
1804,2017-03-18,150858,17,971938
1805,2006-11-02,107930,2,246712
1806,1987-01-21,185495,20,165607
1807,2011-10-07,136464,19,234823
1808,1986-12-28,122569,1,938362
1809,1985-12-11,117213,14,260851
1810,1994-06-07,104402,4,605177
1811,2009-06-05,99467,18,359037
1812,2014-03-29,154380,6,903609
1813,2005-12-30,139320,7,462548
1814,2001-11-11,45466,13,818880
1815,2005-08-30,134126,4,150437
1816,2013-01-29,196848,18,454106
1817,2006-04-22,92579,4,814747
1818,2006-11-17,143697,18,306770
1819,2003-04-15,165412,2,275526
1820,2016-08-22,125061,20,979229
1821,1991-03-27,121727,16,315984
1822,2005-10-11,174884,0,573241
1823,2015-08-24,75950,11,721121
1824,2012-02-03,101139,11,574084
1825,2017-03-22,150408,29,736496
1826,2015-11-02,98101,8,140917
1827,2015-07-20,158527,11,641573
1828,2017-02-13,176732,10,720064
1829,2010-02-01,113668,7,798775
1830,2015-02-13,158201,5,453430
1831,2015-07-11,168579,18,205990
1832,2007-09-17,95521,30,743176
1833,2015-10-02,70465,19,358127
1834,2002-08-17,68318,11,444859
1835,2016-11-01,176703,11,889904
1836,1996-02-24,95719,3,494604
1837,1998-09-18,196160,7,361005
1838,2009-02-19,152370,22,220296
1839,2016-11-29,181151,29,655825
1840,2016-10-03,152571,21,586814
1841,2012-05-05,175018,24,358896
1842,2005-09-05,127552,12,514169
1843,2004-07-07,80330,28,911577
1844,2013-11-18,60852,24,185227
1845,2012-01-22,72714,17,688875
1846,1983-08-12,166844,30,593025
1847,2016-04-06,165307,22,357518
1848,2006-11-30,197369,30,355434
1849,1998-04-17,128830,17,431943
1850,2017-05-21,81504,24,824974
1851,1993-09-07,52300,14,611540
1852,2003-06-24,83457,21,521534
1853,2012-04-04,109351,28,926914
1854,1990-12-01,143576,15,138021
1855,2011-08-04,55188,1,500739
1856,2016-05-18,187490,1,480024
1857,2016-02-07,139169,24,617635
1858,2015-01-04,188380,5,811736
1859,2015-04-18,198004,13,353075
1860,1999-02-26,87364,30,858127
1861,2014-11-06,134583,3,789099
1862,2013-05-15,197020,8,157804
1863,1986-02-13,67435,8,289047
1864,2015-06-22,193014,9,238796
1865,2008-10-01,75798,26,859112
1866,2016-07-06,118880,2,200585
1867,2015-11-15,145330,22,513352
1868,2015-08-21,148901,11,507938
1869,2015-12-16,159427,18,114405
1870,1997-03-05,54127,13,691001
1871,2017-02-28,141189,16,939891
1872,2015-06-05,156520,24,868297
1873,2014-09-24,190986,30,557852
1874,2017-05-05,156209,12,342648
1875,2016-06-18,84670,10,150097
1876,2007-02-01,96895,14,964458
1877,2013-09-15,137399,29,200141
1878,2003-08-07,94353,20,956796
1879,2013-06-03,178089,7,795718
1880,2016-09-04,133084,26,674514
1881,2005-07-08,79496,23,795884
1882,2017-08-05,156070,23,214054
1883,1983-06-13,48915,21,112701
1884,2009-12-23,72674,12,123953
1885,2013-11-05,44513,14,690839
1886,2014-08-20,149650,24,688262
1887,2004-11-06,122277,17,212865
1888,2016-08-21,50285,14,810660
1889,2015-05-15,198595,20,335796
1890,2001-12-31,106666,6,415932
1891,2016-07-27,153457,10,820003
1892,2010-11-05,130068,5,729914
1893,2004-09-16,119287,14,911585
1894,2010-06-24,64470,3,576805
1895,2005-10-25,40393,28,228224
1896,2010-12-03,108202,26,388280
1897,1984-12-10,188047,19,509620
1898,2007-02-10,48699,16,952187
1899,1990-02-25,196184,7,926949
1900,2007-06-12,155403,9,150830
1901,2002-04-12,142735,1,312465
1902,1994-08-24,95768,2,938832
1903,2012-10-06,41578,16,337021
1904,2004-07-30,59412,27,477253
1905,2014-04-26,70118,12,329941
1906,2017-05-15,155375,28,785060
1907,1996-07-21,57486,13,435709
1908,2000-10-29,107508,7,602412
1909,2007-09-29,158372,9,690791
1910,2015-11-18,192997,22,382416
1911,2017-05-31,197473,25,715038
1912,2015-11-06,88994,22,994679
1913,1987-07-27,169576,5,489903
1914,2003-01-22,172394,10,946234
1915,2017-02-22,100257,13,251233
1916,2016-07-08,97711,26,703151
1917,2008-05-28,72215,1,413313
1918,1997-03-26,78107,4,696185
1919,2015-01-07,142218,2,885277
1920,2013-10-19,94526,4,260436
1921,2004-08-22,73683,0,252092
1922,2017-10-01,137960,3,536837
1923,2015-12-30,129886,25,847911
1924,2017-01-29,149841,0,363203
1925,2013-09-09,52779,8,194009
1926,2014-11-03,125555,30,182655
1927,2015-03-17,112453,22,162409
1928,2017-05-17,86086,5,774960
1929,2012-01-01,152208,10,559650
1930,2016-03-21,142777,13,727444
1931,2015-09-02,114263,19,936248
1932,2005-05-30,120225,0,339946
1933,2017-04-21,131081,15,871854
1934,2014-08-18,162292,30,324902
1935,2011-01-16,67319,2,763882
1936,2015-06-20,106251,16,774794
1937,2001-07-10,197415,15,925165
1938,2012-06-15,90048,21,758070
1939,1999-05-28,103780,28,573969
1940,2014-02-28,97691,4,904647
1941,2009-04-29,120634,15,299713
1942,2017-02-18,187772,14,897663
1943,2008-08-28,88458,20,254366
1944,2007-11-04,150101,4,899262
1945,2014-11-10,144069,7,764000
1946,2017-09-04,95475,8,160401
1947,1997-12-15,151326,10,721578
1948,2008-11-16,163569,2,509129
1949,2001-07-01,177456,18,899894
1950,2015-12-01,133948,26,411790
1951,2011-01-28,140010,22,879087
1952,2016-12-28,85212,19,190465
1953,2012-08-30,149437,5,727632
1954,2016-08-23,87262,22,980008
1955,2007-04-23,72292,15,131245
1956,2008-03-08,151685,15,674660
1957,2002-11-06,80061,10,330818
1958,1999-06-08,105272,4,114244
1959,2000-02-26,148614,26,230492
1960,2013-05-22,51664,24,982169
1961,2001-01-16,193284,11,481425
1962,2002-10-23,46112,17,220799
1963,2014-04-15,164570,14,235695
1964,2015-10-26,48367,15,214174
1965,2017-06-02,109466,26,820349
1966,2015-10-10,138699,11,876987
1967,2015-12-23,83412,12,581586
1968,2005-07-21,62035,7,455365
1969,2017-11-06,157875,19,926855
1970,2002-06-04,85228,17,956124
1971,2017-04-27,168550,14,259321
1972,2017-02-18,72445,6,121160
1973,2016-11-11,169186,13,721352
1974,2013-06-08,123681,4,974759
1975,1998-11-09,196046,27,441482
1976,2010-12-13,81402,19,860486
1977,2016-07-20,67977,10,201508
1978,1996-03-21,50314,10,328778
1979,2011-12-20,147121,2,329293
1980,2008-07-07,115246,2,458553
1981,1997-08-12,185236,0,289470
1982,2007-11-09,42170,7,973966
1983,2013-08-23,140653,21,333184
1984,1988-09-24,107344,13,184078
1985,1986-11-14,170855,19,345750
1986,2010-11-27,79572,25,662112
1987,1987-11-18,85675,0,142226
1988,2016-09-09,140598,20,803175
1989,2017-06-22,186133,20,349788
1990,2015-11-20,48622,28,621570
1991,2012-04-07,173877,14,571362
1992,2010-09-09,89939,8,593241
1993,2010-03-03,56273,3,636056
1994,1983-02-24,43705,23,126698
1995,2010-10-26,132103,14,297512
1996,1990-05-25,104830,25,690182
1997,2015-04-05,62890,1,963506
1998,2012-01-20,69988,16,178421
1999,1988-04-09,114857,17,817909
2000,1998-08-29,171765,16,880076
2001,2009-05-16,176500,7,696123
2002,2002-12-02,105917,9,295888
2003,2000-12-22,196796,20,963987
2004,2016-09-29,196769,14,946398
2005,2012-01-09,129026,2,983486
2006,1991-07-05,45721,2,863704
2007,2006-08-06,65233,20,526383
2008,2001-04-08,127899,21,461684
2009,2016-07-12,166299,27,941317
2010,1994-09-08,161911,10,368032
2011,2013-10-15,192643,8,546600
2012,2008-10-12,117744,28,579201
2013,2015-05-10,80554,6,276484
2014,2013-06-17,167777,16,854935
2015,2006-03-30,169149,4,275344
2016,1995-04-07,85921,2,713499
2017,2012-03-17,42936,23,356447
2018,1992-09-17,79890,3,277592
2019,2006-07-28,115035,2,575299
2020,2014-07-06,121582,15,776525
2021,1991-03-16,195993,2,167586
2022,2005-12-03,160605,17,176855
2023,2006-02-09,53241,21,435018
2024,2006-04-11,125909,3,969287
2025,2011-08-25,126178,0,495765
2026,2017-07-03,100556,23,250696
2027,2008-04-22,121863,8,816143
2028,2008-02-03,134613,29,906859
2029,1986-05-19,136354,30,329101
2030,2013-06-02,161161,24,256981
2031,2017-06-22,186653,24,722852
2032,2004-04-30,40439,29,743373
2033,2012-11-27,158289,22,594081
2034,2017-02-05,117114,20,360696
2035,1998-02-21,133518,6,604634
2036,1994-02-09,155664,28,741471
2037,1995-12-15,145156,9,113893
2038,1995-10-10,158896,15,814497
2039,2002-08-01,41023,4,647960
2040,2015-06-11,54591,28,175078
2041,2014-12-25,184035,7,677871
2042,2004-05-03,75266,1,972608
2043,2011-11-07,72890,18,179055
2044,1999-09-11,176062,19,898850
2045,2014-01-02,168413,2,777605
2046,2003-09-10,75765,1,304698
2047,1984-06-29,90495,5,844458
2048,2005-03-19,105944,4,473171
2049,2005-05-21,150682,29,231943
2050,1995-05-06,53215,14,520893
2051,2016-02-21,105371,8,236020
2052,2015-11-24,99637,3,622487
2053,2016-09-10,94641,17,589768
2054,2008-04-12,166221,10,807879
2055,2003-03-09,131707,22,849238
2056,2009-01-18,84573,26,804752
2057,1998-06-13,147996,15,421663
2058,2015-01-12,181665,11,398349
2059,2005-05-20,78849,17,597144
2060,2001-12-20,142716,29,891981
2061,2011-06-05,154856,16,611580
2062,1991-10-15,137215,12,473780
2063,1983-01-05,163800,6,435303
2064,2002-03-02,73059,0,517477
2065,2015-01-05,168241,14,981839
2066,1987-10-31,83818,13,956102
2067,2009-09-16,83717,23,653484
2068,2011-02-16,114128,20,423045
2069,1999-04-09,42573,30,695906
2070,2008-11-19,188203,23,188251
2071,2013-06-28,148416,14,945101
2072,1998-10-19,106479,25,472891
2073,1985-08-31,186185,27,661169
2074,2017-12-07,75378,7,170282
2075,2016-02-11,52865,22,698880
2076,2014-06-26,135201,6,556391
2077,1991-05-02,113810,17,820609
2078,2007-06-14,131136,2,462144
2079,1998-04-12,89693,0,401636
2080,2006-05-07,92411,3,824206
2081,1993-11-10,79091,19,333352
2082,2006-04-22,124549,19,308683
2083,2014-12-06,161684,10,596611
2084,2013-02-18,79761,14,368840
2085,2006-08-18,187079,29,644111
2086,2006-06-10,110469,18,986863
2087,1982-09-23,114274,20,175133
2088,2014-02-14,50933,0,571857
2089,2001-02-25,186728,28,774862
2090,2009-09-18,92031,10,375211
2091,2016-08-25,108062,29,223847
2092,2015-09-03,134140,26,673328
2093,2015-03-18,103398,19,838721
2094,2001-06-18,43153,19,189928
2095,2002-05-12,71299,30,983041
2096,2011-07-14,194625,8,674610
2097,2000-11-28,111358,28,442731
2098,2003-02-21,131031,12,998774
2099,2017-04-26,152393,29,804982
2100,2013-07-20,77163,21,907788
2101,2004-07-20,126282,2,868413
2102,2009-02-10,178643,1,123854
2103,2005-12-08,92409,25,667807
2104,2008-08-17,48561,27,938455
2105,2008-06-30,77748,5,363435
2106,2016-12-13,127249,21,433277
2107,2015-04-22,77566,8,911630
2108,2007-10-12,160160,21,468488
2109,1999-03-06,61745,15,322164
2110,2004-11-13,58890,26,688382
2111,2004-08-28,191744,24,863545
2112,2017-01-05,130324,17,461049
2113,1997-05-01,53165,5,132893
2114,2010-09-11,98890,11,335404
2115,2015-12-17,68972,26,462627
2116,2011-10-09,66956,20,932251
2117,2011-05-04,138306,6,247283
2118,2014-06-08,198350,16,963807
2119,2001-10-24,185944,22,329371
2120,2012-10-22,109989,4,742825
2121,2001-05-12,147374,21,138694
2122,2008-09-06,116656,14,875729
2123,2016-07-30,154502,2,279588
2124,2012-07-04,113884,22,278676
2125,2007-10-11,126978,5,927190
2126,2006-11-25,83974,23,544313
2127,2006-04-02,94150,8,727177
2128,2017-11-07,170135,8,798106
2129,2013-07-08,52638,13,226756
2130,2017-04-16,63750,11,294267
2131,2016-08-19,124546,14,753572
2132,1995-06-05,49768,0,445700
2133,1985-08-12,61278,14,548082
2134,2010-08-07,175216,22,871306
2135,2015-04-24,58003,10,843854
2136,2001-11-27,125840,22,266216
2137,1998-08-02,83727,17,145778
2138,1987-07-11,195878,6,678260
2139,2016-10-21,91994,29,511749
2140,2008-05-23,95938,4,662921
2141,2004-08-24,157221,26,976714
2142,2015-04-20,64027,21,344525
2143,2016-04-15,101644,19,591296
2144,2008-10-12,144682,30,744810
2145,2004-09-10,137903,0,880569
2146,2014-11-12,101239,14,406614
2147,1993-09-04,92238,15,417401
2148,1995-05-29,66222,20,562718
2149,1991-06-16,93322,6,204838
2150,2007-01-30,154864,15,988711
2151,2001-05-14,51714,0,561951
2152,2012-05-10,186740,24,900989
2153,2008-02-17,94933,7,652049
2154,1994-04-22,60538,17,816567
2155,1992-08-05,163168,20,458809
2156,2017-05-05,86948,16,624693
2157,1982-12-21,50598,1,793653
2158,1993-06-02,144677,3,898047
2159,2016-12-11,97352,6,695487
2160,2013-07-29,84591,15,471298
2161,2014-08-23,57083,14,695026
2162,2012-07-19,166979,2,425915
2163,2014-12-26,105175,29,193698
2164,2008-07-10,196944,21,842335
2165,2003-02-20,152564,1,540468
2166,2010-02-01,62920,0,902829
2167,2014-04-17,70200,6,723244
2168,2012-01-17,103313,24,706172
2169,1986-01-29,109119,12,369311
2170,2014-03-28,86263,16,710787
2171,2009-12-20,41148,11,971461
2172,1991-08-19,107538,18,278577
2173,1987-09-26,65235,15,923147
2174,1987-12-18,191548,26,569462
2175,2008-05-29,164398,22,612667
2176,2009-12-10,60485,28,369934
2177,1992-02-20,78305,17,270823
2178,1993-05-16,96595,23,327866
2179,1993-11-30,176481,29,155379
2180,2001-06-24,82558,16,176910
2181,2014-10-22,197128,26,433444
2182,2003-07-30,185011,22,422686
2183,2017-05-24,56586,22,122872
2184,2000-05-03,46186,13,629683
2185,2017-01-25,94408,29,898260
2186,2012-10-10,48678,11,892171
2187,2015-05-18,79060,10,455956
2188,1987-06-25,58332,10,850267
2189,2013-09-08,179257,6,354778
2190,2003-09-08,110263,28,612242
2191,2015-12-05,105906,30,137974
2192,2009-06-29,182992,16,166409
2193,2006-06-12,189693,12,430875
2194,2015-10-22,85714,10,310384
2195,1996-06-01,199281,1,597583
2196,1983-07-30,43689,23,347694
2197,2016-06-15,65138,23,762237
2198,2012-02-14,46758,7,468423
2199,2014-01-19,153998,17,444864
2200,2013-09-04,65982,19,952770
2201,2015-02-07,58925,3,506255
2202,2007-12-09,83407,15,336413
2203,2012-04-24,190030,5,207431
2204,2005-03-06,199958,1,232124
2205,1997-09-12,90788,11,967019
2206,2017-07-21,166450,19,724303
2207,2015-01-27,85002,6,177658
2208,2017-02-05,122735,27,697531
2209,2010-01-25,99371,7,442543
2210,2006-09-11,49960,29,793607
2211,2008-01-26,106699,27,259893
2212,2010-12-07,120964,9,691492
2213,2000-03-28,114722,2,849766
2214,2016-11-12,173791,16,404622
2215,1997-08-02,65559,30,928802
2216,1983-12-18,93327,19,401128
2217,2008-08-01,50796,8,349548
2218,1995-09-13,46075,20,908096
2219,2016-01-28,167180,22,854361
2220,2002-01-16,193038,5,983176
2221,2013-09-30,177955,16,416120
2222,2014-09-02,185733,15,825785
2223,2014-07-10,144811,23,971302
2224,2010-11-22,70338,26,355661
2225,2012-03-25,195466,19,684301
2226,2011-06-19,104958,28,642119
2227,2003-01-19,191863,13,770782
2228,1993-04-17,75006,7,767333
2229,2017-01-29,104002,14,241168
2230,2011-01-05,171730,21,706977
2231,2013-04-03,174398,17,147604
2232,2000-09-05,98846,25,589341
2233,2010-07-01,158146,3,917722
2234,1986-06-01,152309,25,249582
2235,2003-05-02,163637,2,580772
2236,2016-07-15,58197,16,551340
2237,2012-06-18,58880,11,136109
2238,2007-01-01,193736,9,170160
2239,2014-09-30,48458,7,314046
2240,2006-06-13,96429,14,422047
2241,2016-08-23,106101,12,867953
2242,2010-10-01,86332,26,720502
2243,2011-12-24,147895,27,425388
2244,2015-10-22,186441,30,356465
2245,2016-09-07,151105,23,481583
2246,2005-04-04,166203,5,295628
2247,2013-01-03,103635,30,451964
2248,2013-04-08,93164,28,687547
2249,1999-05-02,189099,17,255915
2250,2009-03-16,177732,7,669898
2251,2011-12-29,52525,16,459580
2252,2014-01-02,176063,2,162309
2253,2008-05-05,191692,27,894346
2254,2012-02-24,96084,3,899789
2255,2012-02-19,79068,19,667694
2256,2012-09-02,151631,1,622386
2257,2005-03-27,139403,18,927528
2258,2015-11-30,189709,18,337785
2259,1995-03-18,187921,22,407740
2260,2012-10-02,135893,5,351251
2261,2008-06-22,94155,3,671705
2262,2014-01-03,162834,18,979603
2263,2008-09-30,156398,10,859242
2264,2015-02-06,126906,26,976997
2265,2016-05-27,151780,25,187045
2266,1989-01-13,97968,11,255850
2267,2014-07-25,66971,21,897037
2268,1999-01-21,167258,2,375113
2269,2002-01-10,114512,11,124859
2270,2007-09-23,158404,5,934810
2271,2016-12-15,79766,0,271831
2272,1989-10-26,66568,4,904593
2273,1998-08-22,163495,15,130386
2274,1992-06-04,170713,8,802996
2275,2005-11-21,85066,20,346309
2276,1988-01-22,123987,19,977384
2277,2004-10-21,131278,25,134451
2278,2008-05-21,47247,28,345706
2279,1998-11-18,195812,26,609022
2280,2012-08-10,130696,25,183385
2281,2016-12-04,94315,8,978472
2282,2008-10-01,88645,27,872021
2283,2007-01-26,160098,12,743836
2284,2017-04-14,172409,2,193222
2285,1995-05-13,45467,8,817233
2286,2001-03-28,46319,1,195363
2287,2017-04-25,93676,25,254929
2288,2017-02-25,191868,18,549919
2289,2015-05-11,86504,20,632777
2290,2012-04-07,144968,5,980718
2291,1992-04-06,132456,20,980679
2292,1986-11-25,71349,17,905004
2293,1990-12-15,180598,17,192737
2294,2006-12-02,65070,8,647410
2295,2013-03-24,125001,2,940888
2296,1986-11-06,75160,8,810183
2297,1992-04-14,104828,18,453112
2298,2017-07-06,45385,26,160772
2299,1999-08-13,165032,21,850673
2300,2006-02-28,52138,23,620110
2301,2017-10-04,82682,9,849939
2302,2014-12-03,105455,15,601587
2303,2017-01-02,43925,20,189904
2304,2008-12-28,118153,14,839613
2305,2014-03-20,176554,27,368730
2306,2016-09-27,108100,29,846645
2307,2014-03-14,183215,27,605988
2308,2010-01-28,98604,8,804250
2309,2017-01-15,40239,5,613924
2310,1999-10-31,181926,2,804855
2311,2007-10-29,47090,23,649979
2312,2010-06-30,130924,27,249752
2313,1997-05-13,151445,23,211661
2314,1988-02-25,63816,12,431132
2315,2005-09-09,114897,29,512684
2316,2017-06-24,187075,5,214803
2317,2016-08-24,44282,15,990337
2318,2014-02-09,81436,17,740287
2319,2009-01-29,53636,13,760783
2320,2009-06-19,116050,1,610481
2321,2002-04-21,101769,7,161160
2322,2011-06-18,95735,12,598694
2323,2011-04-01,130468,25,406265
2324,2017-03-15,46376,14,678593
2325,2011-03-18,188329,23,498708
2326,2005-06-08,83440,0,849289
2327,2012-07-03,105205,29,531432
2328,1985-09-14,188611,19,561121
2329,2016-02-03,82290,27,299258
2330,2015-01-28,119561,1,658794
2331,2005-08-06,82818,23,136122
2332,2012-11-09,197840,17,425219
2333,2017-06-06,108392,2,450235
2334,2015-07-10,79889,17,309379
2335,2000-12-26,125936,9,207151
2336,2017-02-20,176184,29,699328
2337,2012-08-16,50275,1,166319
2338,2016-03-17,183497,21,657004
2339,2013-06-06,67340,4,898870
2340,2017-03-26,115291,29,753728
2341,2008-11-03,182990,21,947782
2342,2013-08-07,135237,29,145297
2343,2008-10-29,162470,26,713721
2344,2000-07-06,178847,19,469982
2345,2006-06-16,105490,14,983263
2346,2010-07-18,68245,16,930564
2347,2002-05-04,181923,27,349458
2348,2007-09-28,65060,13,254830
2349,1986-11-12,173137,16,441436
2350,2014-10-17,86437,30,117893
2351,2016-01-25,143948,20,546368
2352,2011-07-25,169178,29,387406
2353,2016-03-20,90198,24,762677
2354,2000-02-03,167010,3,775046
2355,1998-10-30,126956,26,156721
2356,1996-07-23,65974,27,588683
2357,2012-04-03,102348,18,617396
2358,2015-06-06,102942,1,946350
2359,2014-09-29,122011,1,658651
2360,2007-11-14,72255,12,702032
2361,2014-01-25,149167,3,975482
2362,2008-11-15,125494,24,666581
2363,2016-03-14,85332,14,225608
2364,2012-08-29,129361,17,707108
2365,2013-05-11,176641,18,620192
2366,1988-02-21,126706,19,308187
2367,2015-06-14,190799,4,462463
2368,2014-02-04,165659,4,955963
2369,1999-10-14,169662,9,773152
2370,2011-09-25,41899,8,928517
2371,2009-02-23,162442,5,919400
2372,2016-10-03,179049,20,853597
2373,2001-03-06,64529,10,163800
2374,1991-12-02,112180,23,394810
2375,2017-07-13,86951,9,939139
2376,2017-07-22,199465,18,427409
2377,2010-03-26,181449,23,987720
2378,1983-10-13,66931,2,398095
2379,2016-01-20,146174,26,837490
2380,2015-11-04,131367,27,341081
2381,2015-08-12,97030,8,864974
2382,2010-06-01,106320,17,355958
