id_city,City,County,State,Zip,Region,id_employee
2298,Washington,District of Columbia,DC,20585,South,639462
2299,Orlando,Orange,FL,32818,South,352916
2300,New Salem,Morton,ND,58563,Midwest,131772
2301,Ada,Kent,MI,49356,Midwest,426442
2302,Fairmount City,Clarion,PA,16224,Northeast,815380
2303,Maxatawny,Berks,PA,19538,Northeast,663053
2304,Oologah,Rogers,OK,74053,South,465467
2305,Ashton,Lee,IL,61006,Midwest,299705
2306,Spring Grove,McHenry,IL,60081,Midwest,572546
2307,Elgin,Bastrop,TX,78621,South,816251
2308,Du Pont,Clinch,GA,31630,South,176228
2309,Martinsburg,Martinsburg,WV,25404,South,878578
2310,North Truro,Barnstable,MA,2652,Northeast,813575
2311,Phoenix,Maricopa,AZ,85020,West,604666
2312,Cavalier,Pembina,ND,58220,Midwest,387589
2313,Billings,Yellowstone,MT,59103,West,848011
2314,Winburne,Clearfield,PA,16879,Northeast,205839
2315,Brighton,Adams,CO,80602,West,303960
2316,Utopia,Uvalde,TX,78884,South,772564
2317,El Paso,El Paso,TX,88531,South,362022
2318,Brooks,Brooks,WI,53921,Midwest,242745
2319,Ottumwa,Wapello,IA,52501,Midwest,845314
2320,Wetumpka,Elmore,AL,36093,South,914506
2321,Hitchcock,Beadle,SD,57348,Midwest,576233
2322,Snellville,Snellville,GA,30278,South,594253
2323,Irving,Dallas,TX,75014,South,586144
2324,Monroe,Butler,OH,45073,Midwest,417058
2325,Mohnton,Berks,PA,19540,Northeast,782336
2326,Melrude,St. Louis,MN,55766,Midwest,501334
2327,Epworth,Dubuque,IA,52045,Midwest,815596
2328,Mount Laurel,Burlington,NJ,8054,Northeast,290065
2329,Salt Lake City,Salt Lake,UT,84107,West,979233
2330,Richmond,Henrico,VA,23250,South,407334
2331,Richmond,Richmond,VA,23201,South,247326
2332,San Francisco,San Francisco,CA,94119,West,298909
2333,Inglewood,Los Angeles,CA,90307,West,929480
2334,Azle,Parker,TX,76098,South,848478
2335,Owens Cross Roads,Madison,AL,35763,South,937131
2336,Holbrook,Furnas,NE,68948,Midwest,412005
2337,Golden,Barry,MO,65658,Midwest,487110
2338,Saint Paul,Ramsey,MN,55114,Midwest,929275
2339,Jamaica,Queens,NY,11499,Northeast,211452
2340,Duluth,St. Louis,MN,55807,Midwest,705578
2341,Bainbridge,Decatur,GA,31717,South,145670
2342,Simi Valley,Ventura,CA,93065,West,557980
2343,Moss,Clay,TN,38575,South,401073
2344,Grand Rapids,Kent,MI,49515,Midwest,465057
2345,Cuttyhunk,Dukes,MA,2713,Northeast,525665
2346,Thompson,Windham,CT,6277,Northeast,299451
2347,Granton,Clark,WI,54436,Midwest,698958
2348,Ashford,Pierce,WA,98304,West,726728
2349,Monticello,Wright,MN,55565,Midwest,242322
2350,Vanderbilt,Otsego,MI,49795,Midwest,176606
2351,Melcher,Marion,IA,50163,Midwest,553850
2352,Zanesfield,Logan,OH,43360,Midwest,139647
2353,Akron,Summit,OH,44310,Midwest,793009
2354,Brunswick,Glynn,GA,31524,South,767330
2355,Trent,Taylor,TX,79561,South,763367
2356,Pleasanton,Buffalo,NE,68866,Midwest,740480
2357,Dewey,Washington,OK,74029,South,857915
2358,Bertram,Burnet,TX,78605,South,525954
2359,Kaltag,Yukon-Koyukuk (CA),AK,99748,West,960802
2360,Lochloosa,Alachua,FL,32662,South,172696
2361,Rossville,Clinton,IN,46065,Midwest,932142
2362,Des Moines,Polk,IA,50319,Midwest,968419
2363,Waddington,St. Lawrence,NY,13694,Northeast,526853
2364,Gove,Gove,KS,67736,Midwest,794206
2365,Birdsboro,Berks,PA,19508,Northeast,441961
2366,Columbia,Boone,MO,65212,Midwest,315917
2367,De Kalb,Buchanan,MO,64440,Midwest,186833
2368,Glendale,Los Angeles,CA,91225,West,929066
2369,Manhattan,Riley,KS,66505,Midwest,248536
2370,Lilburn,Lilburn,GA,30247,South,246786
2371,Phillipsville,Humboldt,CA,95559,West,159144
2372,Peoria,Peoria,IL,61612,Midwest,995150
2373,Ware Shoals,Greenwood,SC,29692,South,490117
2374,Tahuya,Mason,WA,98588,West,829598
2375,Tuolumne,Tuolumne,CA,95379,West,393566
2376,Odessa,Ector,TX,79768,South,787761
2377,Newark,Worcester,MD,21841,South,735764
2378,Winter Garden,Orange,FL,34777,South,555547
2379,Richlands,Onslow,NC,28574,South,938159
2380,Eldridge,Sonoma,CA,95431,West,208889
2381,Freedom,Lincoln,WY,83120,West,418779
2382,Sidney,Cheyenne,NE,69160,Midwest,778420
2383,Strum,Trempealeau,WI,54770,Midwest,898227
2384,San Jose,Santa Clara,CA,95150,West,442615
2385,Yale,St. Clair,MI,48097,Midwest,486916
2386,Alton,Madison,IL,62002,Midwest,266068
2387,Gainesville,Gainesville,MO,65758,Midwest,914669
2388,Stow,Middlesex,MA,1775,Northeast,732917
2389,Chicago,Cook,IL,60644,Midwest,597129
2390,Avery,Calaveras,CA,95224,West,769845
2391,Mc Kinney,Collin,TX,75070,South,677859
2392,Hibbing,St. Louis,MN,55747,Midwest,508669
2393,Brockton,Plymouth,MA,2301,Northeast,740577
2394,Windom,McPherson,KS,67491,Midwest,371839
2395,Herndon,Herndon,VA,22071,South,219318
2396,West Palm Beach,Palm Beach,FL,33418,South,841973
2397,Williamsville,Sangamon,IL,62693,Midwest,423171
2398,Bergton,Rockingham,VA,22811,South,387640
2399,Glasgow,Valley,MT,59230,West,536714
2400,Charleston,Kanawha,WV,25362,South,795385
2401,Houston,Harris,TX,77208,South,735028
2402,Hamden,New Haven,CT,6517,Northeast,935794
2403,Chandler,Chandler,AZ,85286,West,885525
2404,Columbia City,Whitley,IN,46725,Midwest,213576
2405,El Macero,Yolo,CA,95618,West,419908
2406,Brookfield,Orange,VT,5036,Northeast,285017
2407,Hancock,Delaware,NY,13783,Northeast,737379
2408,Little York,Washington,IN,47139,Midwest,959448
2409,Sonoita,Santa Cruz,AZ,85637,West,166884
2410,Gothenburg,Dawson,NE,69138,Midwest,182823
2411,Columbia,Tuolumne,CA,95310,West,372465
2412,Owatonna,Steele,MN,55060,Midwest,902010
2413,Markleeville,Alpine,CA,96120,West,851298
2414,Matthews,Jefferson,GA,30818,South,556330
2415,Morse,Hansford,TX,79062,South,949208
2416,Tyler,Smith,TX,75705,South,814992
2417,Shawnee,Pottawatomie,OK,74802,South,839075
2418,Casey,Guthrie,IA,50048,Midwest,642480
2419,Hart,Oceana,MI,49420,Midwest,878584
2420,Henry,Franklin,VA,24102,South,506155
2421,Mc Indoe Falls,Caledonia,VT,5050,Northeast,198715
2422,Richmond,Richmond,VA,23207,South,492215
2423,Wayne,Passaic,NJ,7477,Northeast,818257
2424,Winn,Penobscot,ME,4495,Northeast,609390
2425,Almont,Gunnison,CO,81210,West,872656
2426,Williamsburg,James City,VA,23185,South,672866
2427,Los Angeles,Los Angeles,CA,90059,West,113328
2428,Sacramento,Sacramento,CA,94258,West,768667
2429,Washington,District of Columbia,DC,20510,South,261363
2430,New York City,New York,NY,10128,Northeast,462691
2431,West Chicago,DuPage,IL,60185,Midwest,876012
2432,Bovey,Itasca,MN,55709,Midwest,393319
2433,Shepherd,Yellowstone,MT,59079,West,720687
2434,Knoxville,Greene,AL,35469,South,140436
2435,Dallas,Dallas,TX,75378,South,620067
2436,Oklahoma City,Oklahoma,OK,73137,South,464541
2437,Whites City,Eddy,NM,88268,West,136578
2438,Terre Haute,Vigo,IN,47814,Midwest,559649
2439,Irving,Dallas,TX,75037,South,917334
2440,Oklahoma City,Oklahoma,OK,73140,South,463582
2441,Barksdale Afb,Bossier,LA,71110,South,355816
2442,Charlotte,Mecklenburg,NC,28274,South,363956
2443,Port Saint Joe,Gulf,FL,32456,South,340567
2444,Hamilton,Hamilton,TX,76531,South,430365
2445,New Braunfels,Comal,TX,78131,South,980967
2446,Lutherville Timonium,Baltimore,MD,21094,South,800895
2447,Jack,Coffee,AL,36346,South,870353
2448,Dundee,Delaware,IA,52038,Midwest,907585
2449,Beverly Hills,Los Angeles,CA,90212,West,892407
2450,Redwood,Jefferson,NY,13679,Northeast,815056
2451,Portland,Multnomah,OR,97238,West,915760
2452,Stockton,Baldwin,AL,36579,South,729914
2453,Des Moines,Polk,IA,50397,Midwest,883101
2454,Tunica,Tunica,MS,38676,South,914372
2455,Louisville,Jefferson,KY,40203,South,625843
2456,Louisville,Jefferson,KY,40215,South,908909
2457,Greencreek,Idaho,ID,83533,West,862826
2458,Glenville,Jackson,NC,28736,South,536179
2459,Bridgeport,Douglas,WA,98813,West,633036
2460,Middleboro,Plymouth,MA,2349,Northeast,936161
2461,Palatka,Putnam,FL,32178,South,856809
2462,Winston Salem,Forsyth,NC,27130,South,549238
2463,Gibsonville,Guilford,NC,27249,South,831054
2464,Houston,Harris,TX,77265,South,741628
2465,Selby,Walworth,SD,57472,Midwest,464063
2466,Pottersville,Hunterdon,NJ,7979,Northeast,434289
2467,Providence,Providence,RI,2904,Northeast,833235
2468,La Grange,Cook,IL,60525,Midwest,207525
2469,Hazelton,Emmons,ND,58544,Midwest,315719
2470,Iola,Allen,KS,66749,Midwest,131275
2471,Bristol,Liberty,FL,32321,South,653086
2472,Pittsview,Russell,AL,36871,South,331003
2473,Jamestown,Boone,IN,46147,Midwest,718180
2474,Endicott,Broome,NY,13763,Northeast,494094
2475,Fort Worth,Tarrant,TX,76193,South,965127
2476,Grand Forks,Grand Forks,ND,58201,Midwest,322374
2477,Salem,Essex,MA,1947,Northeast,328485
2478,Wheeler,Wheeler,AR,72775,South,465482
2479,Lyndhurst,Bergen,NJ,7071,Northeast,421841
2480,Potsdam,St. Lawrence,NY,13676,Northeast,506268
2481,Crawfordsville,Crittenden,AR,72327,South,781362
2482,Eagan,Claiborne,TN,37730,South,759843
2483,Albemarle,Stanly,NC,28002,South,135327
2484,Las Vegas,Clark,NV,89150,West,687207
2485,Mandeville,St. Tammany,LA,70471,South,718795
2486,Avoca,Steuben,NY,14809,Northeast,617902
2487,Sioux Falls,Sioux Falls,SD,57116,Midwest,883417
2488,Washington,District of Columbia,DC,20451,South,365031
2489,Chester,Hancock,WV,26034,South,585715
2490,Boynton Beach,Boynton Beach,FL,33472,South,982637
2491,Monroe,Butler,OH,45050,Midwest,114948
2492,Flora,Carroll,IN,46929,Midwest,137666
2493,Maricopa,Pinal,AZ,85139,West,199450
2494,Mc Lean,McLean,IL,61754,Midwest,235397
2495,Springbrook,Jackson,IA,52075,Midwest,296991
2496,Lansing,Ingham,MI,48956,Midwest,659463
2497,Cedar Grove,Carroll,TN,38321,South,985838
2498,Bard,Quay,NM,88411,West,820896
2499,Olustee,Jackson,OK,73560,South,595397
2500,Milam,Hardy,WV,26838,South,932865
2501,Boise,Ada,ID,83716,West,437552
2502,Salisbury,Wicomico,MD,21804,South,983331
2503,Cave Spring,Floyd,GA,30124,South,333138
2504,Gates,Marion,OR,97346,West,377846
2505,Tamarack,Aitkin,MN,55787,Midwest,127999
2506,Knightsen,Contra Costa,CA,94548,West,946929
2507,Hills,Rock,MN,56138,Midwest,893080
2508,Rector,Westmoreland,PA,15677,Northeast,234696
2509,Delanson,Schenectady,NY,12053,Northeast,614090
2510,Garyville,St. John the Baptist,LA,70051,South,429846
2511,Weaverville,Buncombe,NC,28787,South,731874
2512,Rollins Fork,King George,VA,22544,South,116800
2513,Cary,Sharkey,MS,39054,South,824712
2514,Cross City,Dixie,FL,32628,South,393846
2515,Lempster,Lempster,NH,3606,Northeast,330052
2516,Rollingbay,Kitsap,WA,98061,West,535054
2517,Troy,Rensselaer,NY,12179,Northeast,490306
2518,Las Vegas,Clark,NV,89124,West,635995
2519,Winchester,Douglas,OR,97495,West,331253
2520,Hudson,Stafford,KS,67545,Midwest,348507
2521,Susquehanna,Susquehanna,PA,18847,Northeast,932109
2522,Antler,Bottineau,ND,58711,Midwest,775215
2523,Brunswick,Chariton,MO,65236,Midwest,186380
2524,Pasadena,Los Angeles,CA,91182,West,186987
2525,Benton City,Benton,WA,99320,West,760633
2526,Corona,Riverside,CA,91719,West,813296
2527,Kalona,Washington,IA,52247,Midwest,834507
2528,Spring Valley,Pierce,WI,54767,Midwest,622165
2529,Braddock,Emmons,ND,58524,Midwest,538651
2530,Thawville,Iroquois,IL,60968,Midwest,228591
2531,Delano,Wright,MN,55328,Midwest,340574
2532,Sandston,Henrico,VA,23150,South,181437
2533,Baltimore,Baltimore (city),MD,21215,South,739524
2534,Silvana,Snohomish,WA,98287,West,545461
2535,Wallingford,New Haven,CT,6492,Northeast,409281
2536,Benge,Adams,WA,99105,West,695153
2537,Dauberville,Berks,PA,19517,Northeast,816648
2538,Bozeman,Gallatin,MT,59717,West,125937
2539,Harrisville,Providence,RI,2830,Northeast,676748
2540,Pulteney,Steuben,NY,14874,Northeast,421614
2541,Clemson,Pickens,SC,29632,South,272899
2542,Dover,Screven,GA,30424,South,739173
2543,Chesterton,Porter,IN,46304,Midwest,335522
2544,Stockton,San Joaquin,CA,95213,West,727628
2545,Rutledge,Morgan,GA,30663,South,841186
2546,Antioch,Davidson,TN,37013,South,130882
2547,Athens,Clarke,GA,30613,South,870683
2548,Vista,San Diego,CA,92084,West,546842
2549,Huntington,Cabell,WV,25729,South,887233
2550,McKee,McKee,KY,40441,South,815006
2551,Clubb,Wayne,MO,63934,Midwest,129289
2552,Bernice,Union,LA,71222,South,838078
2553,Lewisburg,Marshall,TN,37091,South,701242
2554,Rupert,Greenbrier,WV,25984,South,420941
2555,San Jose,Santa Clara,CA,95159,West,834270
2556,Riverside,St. Clair,AL,35135,South,376998
2557,Richmond,Chesterfield,VA,23297,South,900670
2558,Waimanalo,Honolulu,HI,96795,West,929644
2559,Waco,McLennan,TX,76797,South,653865
2560,Pilot Station,Wade Hampton (CA),AK,99650,West,658883
2561,Argyle,Lee,IA,52619,Midwest,166345
2562,Overton,Clark,NV,89040,West,354190
2563,Highland,Ulster,NY,12528,Northeast,271071
2564,Oneida,Madison,NY,13421,Northeast,356962
2565,Marbury,Autauga,AL,36051,South,311907
2566,Glen,Beaverhead,MT,59732,West,642549
2567,Billerica,Middlesex,MA,1821,Northeast,119752
2568,Buckatunna,Wayne,MS,39322,South,669642
2569,Palermo,Butte,CA,95968,West,908806
2570,Mosier,Wasco,OR,97040,West,691477
2571,San Diego,San Diego,CA,92189,West,898531
2572,El Paso,El Paso,TX,79901,South,223279
2573,Pueblo,Pueblo,CO,81012,West,355752
2574,Sunapee,Sullivan,NH,3782,Northeast,249293
2575,Rawson,Hancock,OH,45881,Midwest,751343
2576,Fargo,Cass,ND,58122,Midwest,863846
2577,Mansfield,Tarrant,TX,76063,South,725933
2578,Green Bay,Brown,WI,54305,Midwest,670211
2579,Philadelphia,Philadelphia,PA,19161,Northeast,337493
2580,Bedias,Grimes,TX,77831,South,392016
2581,Cedaredge,Delta,CO,81413,West,337116
2582,Pensacola,Escambia,FL,32589,South,342473
2583,West Union,Doddridge,WV,26456,South,304429
2584,Lincoln,Grafton,NH,3251,Northeast,191017
2585,Honey Brook,Chester,PA,19344,Northeast,442447
2586,Houston,Harris,TX,77070,South,352817
2587,Woodworth,Rapides,LA,71485,South,451591
2588,Colt,St. Francis,AR,72326,South,700871
2589,West Medford,Middlesex,MA,2156,Northeast,234880
2590,Charleston,Charleston,SC,29417,South,509534
2591,Cuyahoga Falls,Summit,OH,44222,Midwest,333304
2592,Colorado Springs,El Paso,CO,80935,West,863242
2593,Mansfield,Bristol,MA,2048,Northeast,547461
2594,Syracuse,Onondaga,NY,13224,Northeast,950479
2595,Buford,Albany,WY,82052,West,429958
2596,Lilesville,Anson,NC,28091,South,981482
2597,Hector,Pope,AR,72843,South,968133
2598,Morganton,Burke,NC,28680,South,251181
2599,Madeline,Lassen,CA,96119,West,173033
2600,San Angelo,Tom Green,TX,76902,South,150045
2601,Laurie,Morgan,MO,65038,Midwest,491306
2602,Fairview,Newton,MO,64842,Midwest,150628
2603,Brookfield,Waukesha,WI,53005,Midwest,845568
2604,Solsberry,Greene,IN,47459,Midwest,797589
2605,Poyntelle,Wayne,PA,18454,Northeast,553233
2606,Silverlake,Cowlitz,WA,98645,West,395620
2607,Faith,Meade,SD,57626,Midwest,818277
2608,Valier,Franklin,IL,62891,Midwest,756415
2609,Cheyenne,Laramie,WY,82009,West,379229
2610,Montoursville,Lycoming,PA,17754,Northeast,254655
2611,Glendale,Maricopa,AZ,85311,West,665249
2612,Fargo,Cass,ND,58103,Midwest,553115
2613,Stanton,Haywood,TN,38069,South,335441
2614,Davis,Yolo,CA,95616,West,927576
2615,Valley Stream,Nassau,NY,11582,Northeast,580700
2616,Spring City,Rhea,TN,37381,South,962471
2617,Honolulu,Honolulu,HI,96843,West,669968
2618,Hauppauge,Suffolk,NY,11760,Northeast,266823
2619,Seattle,King,WA,98122,West,595995
2620,Florence,Lauderdale,AL,35634,South,415934
2621,Meredithville,Brunswick,VA,23873,South,478200
2622,El Paso,El Paso,TX,79947,South,336268
2623,Anchorage,Anchorage Municipality,AK,99511,West,349684
2624,Melrose,Stearns,MN,56352,Midwest,602133
2625,Beaufort,Beaufort,SC,29901,South,911137
2626,Saint Louis,St. Louis (city),MO,63166,Midwest,729514
2627,Argyle,Walton,FL,32422,South,538218
2628,Sinsinawa,Grant,WI,53824,Midwest,598382
2629,Cunningham,Adams,WA,99327,West,347957
2630,Omaha,Douglas,NE,68122,Midwest,809030
2631,Georgetown,Scott,KY,40324,South,907527
2632,Newport,Newport,RI,2841,Northeast,555774
2633,Memphis,Shelby,TN,38195,South,168704
2634,Ross,Marin,CA,94957,West,655801
2635,Wilson Creek,Grant,WA,98860,West,490858
2636,Houston,Harris,TX,77056,South,379294
2637,Sealston,King George,VA,22547,South,255384
2638,Greenville,Beaver,UT,84731,West,836261
2639,Willow Island,Dawson,NE,69171,Midwest,188411
2640,Leona,Leon,TX,75850,South,792062
2641,Spring City,Chester,PA,19475,Northeast,723025
2642,Gulf Shores,Baldwin,AL,36542,South,759942
2643,Omaha,Douglas,NE,68164,Midwest,215326
2644,Allentown,Lehigh,PA,18109,Northeast,650770
2645,Cottontown,Sumner,TN,37048,South,661875
2646,Lincoln,Lancaster,NE,68522,Midwest,490061
2647,Groton,Middlesex,MA,1450,Northeast,255602
2648,Washington,District of Columbia,DC,20216,South,782491
2649,Mer Rouge,Morehouse,LA,71261,South,852079
2650,Gardner,Grundy,IL,60424,Midwest,143722
2651,Montcalm,Mercer,WV,24737,South,195604
2652,Gilmanton Iron Works,Belknap,NH,3837,Northeast,648412
2653,Wolfeboro Falls,Carroll,NH,3896,Northeast,964630
2654,Gully,Polk,MN,56646,Midwest,492051
2655,Jackson,Hinds,MS,39225,South,870453
2656,Chouteau,Mayes,OK,74337,South,797693
2657,Millerton,Dutchess,NY,12546,Northeast,439746
2658,Stuart,Holt,NE,68780,Midwest,742266
2659,Weslaco,Hidalgo,TX,78596,South,759783
2660,Killeen,Bell,TX,76544,South,320893
2661,Russell,Russell,KS,67665,Midwest,963247
2662,Ocean Grove,Monmouth,NJ,7756,Northeast,336912
2663,Marsing,Owyhee,ID,83639,West,480401
2664,Houston,Harris,TX,77021,South,534254
2665,Windsor,Weld,CO,80550,West,641956
2666,Sacramento,Sacramento,CA,95842,West,566626
2667,Lemasters,Franklin,PA,17231,Northeast,438179
2668,New Orleans,Orleans,LA,70177,South,720167
2669,Tulsa,Tulsa,OK,74130,South,128707
2670,Weed,Siskiyou,CA,96094,West,417355
2671,Kensington,Douglas,MN,56343,Midwest,841937
2672,Chattanooga,Comanche,OK,73528,South,752165
2673,Granite Falls,Snohomish,WA,98252,West,969559
2674,El Paso,El Paso,TX,88535,South,639806
2675,Snow Hill,Greene,NC,28580,South,161782
2676,Naples,Naples,FL,33964,South,386598
2677,Huntington,Cabell,WV,25710,South,617694
2678,Corpus Christi,Nueces,TX,78409,South,929995
2679,Homestead,Roosevelt,MT,59242,West,920771
2680,Washington,District of Columbia,DC,20050,South,554291
2681,Sayner,Vilas,WI,54560,Midwest,113962
2682,Barton,Orleans,VT,5822,Northeast,887587
2683,Birdsnest,Northampton,VA,23307,South,597692
2684,Hagerstown,Washington,MD,21746,South,429996
2685,Bechtelsville,Berks,PA,19505,Northeast,434114
2686,Oakland Mills,Juniata,PA,17076,Northeast,307557
2687,Adel,Lake,OR,97620,West,529838
2688,Ludlow,Harding,SD,57755,Midwest,946275
2689,Pisek,Walsh,ND,58273,Midwest,836015
2690,Salida,Stanislaus,CA,95368,West,582973
2691,North Reading,Middlesex,MA,1889,Northeast,815788
2692,La Feria,Cameron,TX,78559,South,529614
2693,Hartford,Minnehaha,SD,57033,Midwest,984651
2694,Vermontville,Eaton,MI,49096,Midwest,996656
2695,Ellis,Ellis,KS,67637,Midwest,773738
2696,Pulaski,Davis,IA,52584,Midwest,836536
2697,Emlenton,Venango,PA,16373,Northeast,632680
2698,Nicktown,Cambria,PA,15762,Northeast,568411
2699,Ionia,Benton,MO,65335,Midwest,510948
2700,Metairie,Jefferson,LA,70060,South,267484
2701,Baraga,Baraga,MI,49908,Midwest,412101
2702,Louisville,Jefferson,KY,40253,South,124463
2703,South English,Keokuk,IA,52335,Midwest,147383
2704,Beaverlett,Beaverlett,VA,23016,South,181475
2705,Johnstown,Cambria,PA,15909,Northeast,144683
2706,Greensboro,Guilford,NC,27499,South,447496
2707,Neffs,Belmont,OH,43940,Midwest,461748
2708,Vancouver,Clark,WA,98661,West,262037
2709,Williamsport,Maury,TN,38487,South,609813
2710,Mobile,Mobile,AL,36691,South,709442
2711,Westfield,Chautauqua,NY,14787,Northeast,259459
2712,Starkville,Las Animas,CO,81074,West,229361
2713,Monroe City,Knox,IN,47557,Midwest,182015
2714,Bedford,Tarrant,TX,76095,South,236976
2715,Redfield,Dallas,IA,50233,Midwest,944436
2716,Ellsworth,Hancock,ME,4605,Northeast,593919
2717,Lakewood,Pierce,WA,98497,West,940989
2718,Graysville,Rhea,TN,37338,South,624335
2719,Midland,Midland,TX,79709,South,900629
2720,Ledgewood,Morris,NJ,7852,Northeast,259411
2721,Otoe,Otoe,NE,68417,Midwest,897855
2722,Orangeburg,Orangeburg,SC,29118,South,560378
2723,Oolitic,Lawrence,IN,47451,Midwest,117025
2724,Shawnee Mission,Johnson,KS,66204,Midwest,425544
2725,New Orleans,Orleans,LA,70130,South,953493
2726,Tucson,Pima,AZ,85715,West,731354
2727,Washington,District of Columbia,DC,20043,South,590423
2728,Canoga Park,Los Angeles,CA,91309,West,713032
2729,Fort Lauderdale,Broward,FL,33346,South,523538
2730,Denton,Denton,TX,76209,South,945913
2731,Roosevelt,Duchesne,UT,84066,West,728213
2732,Morgan,Allegheny,PA,15064,Northeast,496718
2733,Las Vegas,Clark,NV,89107,West,148988
2734,Hayes Center,Hayes,NE,69032,Midwest,640040
2735,Gulfport,Gulfport,MS,39500,South,767740
2736,Glendale,Los Angeles,CA,91203,West,193181
2737,Valparaiso,Okaloosa,FL,32580,South,213461
2738,Washington,District of Columbia,DC,20254,South,540586
2739,San Francisco,San Francisco,CA,94161,West,117534
2740,College Station,Pulaski,AR,72053,South,767279
2741,Scioto Furnace,Scioto,OH,45677,Midwest,176281
2742,Termo,Lassen,CA,96132,West,263455
2743,Ah Gwah Ching,Cass,MN,56430,Midwest,559387
2744,Cupertino,Santa Clara,CA,95015,West,832564
2745,Fresno,Fresno,CA,93779,West,474567
2746,Appleton,Klickitat,WA,98602,West,775065
2747,Watauga,Corson,SD,57660,Midwest,360712
2748,Bay Shore,Suffolk,NY,11706,Northeast,309012
2749,Garrison,Powell,MT,59731,West,292835
2750,Berlin,Holmes,OH,44610,Midwest,577422
2751,Boston,Wayne,IN,47324,Midwest,737711
2752,Tacoma,Tacoma,WA,98490,West,936912
2753,Sibley,Ford,IL,61773,Midwest,465775
2754,Houston,Harris,TX,77217,South,333125
2755,Fairchild Air Force Base,Spokane,WA,99011,West,869258
2756,Kendall,Hamilton,KS,67857,Midwest,790754
2757,Philadelphia,Loudon,TN,37846,South,381028
2758,Bushnell,Kimball,NE,69128,Midwest,601472
2759,Bradfordwoods,Allegheny,PA,15015,Northeast,244120
2760,Owen,Clark,WI,54460,Midwest,570896
2761,Fort Wayne,Allen,IN,46853,Midwest,437519
2762,Lanse,Clearfield,PA,16849,Northeast,685687
2763,Erie,Erie,PA,16546,Northeast,341521
2764,Angola,Erie,NY,14006,Northeast,339676
2765,Houston,Harris,TX,77202,South,281571
2766,Waterloo,Laurens,SC,29384,South,369026
2767,South Wayne,Lafayette,WI,53587,Midwest,311687
2768,Rockville,Montgomery,MD,20857,South,924187
2769,South Bend,St. Joseph,IN,46628,Midwest,820790
2770,Minneapolis,Hennepin,MN,55441,Midwest,984225
2771,Albany,Albany,NY,12209,Northeast,878631
2772,Meridian,Ada,ID,83680,West,207947
2773,Faywood,Grant,NM,88034,West,237955
2774,Kirbyville,Jasper,TX,75956,South,465150
2775,Gays Creek,Perry,KY,41745,South,311454
2776,Scott City,Scott,MO,63780,Midwest,893799
2777,Phoenix,Maricopa,AZ,85060,West,428938
2778,Lewisburg,Preble,OH,45338,Midwest,772738
2779,Oskaloosa,Jefferson,KS,66066,Midwest,452003
2780,Paragon,Morgan,IN,46166,Midwest,782211
2781,Ola,Gem,ID,83657,West,743138
2782,Winona,Smith,TX,75792,South,839034
2783,Millwood,Westchester,NY,10546,Northeast,115313
2784,Oklahoma City,Oklahoma,OK,73159,South,650137
2785,University Center,Bay,MI,48710,Midwest,343570
2786,Cullen,Charlotte,VA,23934,South,639425
2787,Erie,Erie,PA,16534,Northeast,786350
2788,Galena Park,Harris,TX,77547,South,364836
2789,Ponca,Newton,AR,72670,South,346877
2790,Odin,Watonwan,MN,56160,Midwest,501016
2791,Maplesville,Chilton,AL,36750,South,236671
2792,Spirit Lake,Dickinson,IA,51360,Midwest,474268
2793,Horner,Lewis,WV,26372,South,139894
2794,Grayville,White,IL,62844,Midwest,841094
2795,Juneau,Juneau City and Boroug,AK,99803,West,698813
2796,Waterloo,Douglas,NE,68069,Midwest,963926
2797,Fargo,Cass,ND,58108,Midwest,375998
2798,Cincinnati,Hamilton,OH,45238,Midwest,573104
2799,West Helena,Phillips,AR,72390,South,404041
2800,Glen Carbon,Madison,IL,62034,Midwest,922243
2801,Palm Coast,Flagler,FL,32135,South,834599
2802,Graytown,Ottawa,OH,43432,Midwest,196651
2803,Santa Ana,Orange,CA,92705,West,535353
2804,Kent,King,WA,98042,West,189116
2805,Inglis,Levy,FL,34449,South,718224
2806,Cheyenne,Laramie,WY,82007,West,604151
2807,Olmstedville,Essex,NY,12857,Northeast,248834
2808,Tintah,Traverse,MN,56583,Midwest,240728
2809,Albuquerque,Bernalillo,NM,87119,West,542771
2810,Bryans Road,Charles,MD,20616,South,525692
2811,Ancram,Columbia,NY,12502,Northeast,743108
2812,Enderlin,Ransom,ND,58027,Midwest,870102
2813,Birmingham,Jefferson,AL,35278,South,540282
2814,Assawoman,Accomack,VA,23302,South,431815
2815,Weston,Umatilla,OR,97886,West,662109
2816,Scott,Bolivar,MS,38772,South,645435
2817,Falmouth,Rush,IN,46127,Midwest,172833
2818,San Francisco,San Francisco,CA,94160,West,436290
2819,Neche,Pembina,ND,58265,Midwest,257320
2820,Paradise,Lancaster,PA,17562,Northeast,535313
2821,Bathgate,Pembina,ND,58216,Midwest,198892
2822,Los Angeles,Los Angeles,CA,90037,West,771035
2823,Eldred,Sullivan,NY,12732,Northeast,754855
2824,Billings,Yellowstone,MT,59112,West,758203
2825,Hildreth,Franklin,NE,68947,Midwest,828183
2826,Baker,Okaloosa,FL,32531,South,544837
2827,Logan,Franklin,IL,62856,Midwest,226202
2828,Goldsboro,Wayne,NC,27533,South,854794
2829,Mount Olive,Wayne,NC,28365,South,161116
2830,Hondo,Medina,TX,78861,South,479143
